"variablename1","gpi","year","corall","obsall","cor001.060","cor011.070","cor021.080","cor031.090","cor041.100","cor051.110","cor061.120","cor071.130","cor081.140","cor091.150","cor101.163","category"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_5YRBANDS_Y20-24","Internal Peace",2018,0.13465226225256,162,0.231477931896579,0.134859386681136,0.0126293988733637,-0.0702940664959289,0.123915252133368,0.0926698554097041,0.0926299122109676,0.208339048068741,0.0801224203384023,0.0221286221750443,0.0088377362744061,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_5YRBANDS_Y25-29","Internal Peace",2018,0.134817871667749,162,0.232202186490159,0.149157525831343,0.0544815590983065,-0.0443896548181917,0.0983901611178621,0.06801745741954,0.147615440617546,0.227333701935246,0.0927307854259186,0.0402483880107564,-0.0016742604669436,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_5YRBANDS_Y30-34","Internal Peace",2018,0.121595492886012,162,0.206681470451929,0.133736937028993,0.0375536156455471,-0.0543169232244829,0.100410571744805,0.0665623880875067,0.151922474899623,0.226274742216487,0.0842060756851152,0.0347615329236109,-0.0175632958566282,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_5YRBANDS_Y35-39","Internal Peace",2018,0.11231898720385,162,0.187178214719896,0.118331807231725,0.0243889038006803,-0.0650524702194438,0.0831330139615952,0.0604510118914874,0.168699955135121,0.231282600835978,0.0869580741338542,0.03565971758666,-0.0265162924521292,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_5YRBANDS_Y40-44","Internal Peace",2018,0.104539204544293,162,0.180267163530578,0.111328604925534,0.00886912659174692,-0.0842410995449403,0.093411244250383,0.0742425733416439,0.140186774952289,0.222671738755095,0.0775959467790425,0.0235470696251271,-0.0298595869441564,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_5YRBANDS_Y45-49","Internal Peace",2018,0.0931413506117559,162,0.180208970024472,0.100296895022773,-0.00619574524695268,-0.102334279362028,0.10932424335537,0.0883229579407977,0.101777173414376,0.193578695745241,0.0484135838910764,-0.00657795178059137,-0.0329540052917295,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_5YRBANDS_Y50-54","Internal Peace",2018,0.0731133444036611,162,0.174653669916891,0.0689391964758479,-0.0355024760129829,-0.12027308081499,0.12594439487892,0.101581219415596,0.0788808779231368,0.137963329449568,0.000718066265940659,-0.0496222936815896,-0.0386095414502626,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_5YRBANDS_Y55-59","Internal Peace",2018,0.0646060108772432,162,0.16284536231597,0.0334023560632975,-0.0663276551588138,-0.130037496799101,0.114159914468398,0.100951159295747,0.0766993802417164,0.11812238087134,-0.0141831003073233,-0.0472499824879081,-0.0361694269723077,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_5YRBANDS_Y60-64","Internal Peace",2018,0.0438503291145668,162,0.105399965045941,-0.0365994663817828,-0.136669291899031,-0.152922337651595,0.108156671827013,0.103321073865518,0.063438980530159,0.0993246709341673,-0.0233639082508317,-0.0495594291303071,-0.0322614676994483,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_5YRBANDS_YGE65","Internal Peace",2018,-0.0183088479078187,162,-0.0271967102980252,-0.101959388572124,-0.15587057029263,-0.158785999500818,0.077174623329953,0.105411306365501,0.056357200563447,0.0691791586684693,-0.0446581510970873,-0.0635128001892968,-0.0271723341339091,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_AGGREGATE_TOTAL","Internal Peace",2018,0.0843162629098811,162,0.113414309102831,0.0255001924051478,-0.0677773672059075,-0.118714127722795,0.100542867422801,0.0950935970512096,0.0818709235157656,0.169971180934022,0.0335978734280772,-0.0114838489478868,-0.0125877071797435,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_AGGREGATE_Y15-24","Internal Peace",2018,0.130629753719962,162,0.218448096470077,0.133344492909199,0.00846568824641819,-0.0688934472476147,0.115278133850198,0.0849530586464446,0.0839878750578965,0.196444102959651,0.0691473225607212,0.0140708198046463,0.00963719169774631,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_AGGREGATE_Y25-54","Internal Peace",2018,0.111569300245047,162,0.197441187352546,0.116708812844347,0.0165802689848157,-0.07672214704741,0.107357688553327,0.0818382303538145,0.123549675977134,0.212873618930482,0.0689453025912498,0.0159451102553906,-0.0216746277190241,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_AGGREGATE_Y55-64","Internal Peace",2018,0.053032724638053,162,0.12999297021243,-0.00759320441053359,-0.108074680650961,-0.143769597921275,0.110751685436913,0.10232996316493,0.0691399537064126,0.107685314724406,-0.0193385776531823,-0.0485988203163978,-0.0341149552043201,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_AGGREGATE_YGE65","Internal Peace",2018,-0.0183088479078187,162,-0.0271967102980252,-0.101959388572124,-0.15587057029263,-0.158785999500818,0.077174623329953,0.105411306365501,0.056357200563447,0.0691791586684693,-0.0446581510970873,-0.0635128001892968,-0.0271723341339091,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_YTHADULT_Y15-24","Internal Peace",2018,0.130629753719962,162,0.218448096470077,0.133344492909199,0.00846568824641819,-0.0688934472476147,0.115278133850198,0.0849530586464446,0.0839878750578965,0.196444102959651,0.0691473225607212,0.0140708198046463,0.00963719169774631,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_YTHADULT_Y15-64","Internal Peace",2018,0.111713703780267,162,0.195403066502444,0.0996953286204653,-0.012249955176335,-0.0890030359301626,0.111877059364089,0.0891713468968588,0.0945628902965982,0.192566357414793,0.0551865025481603,0.00432446317926199,-0.010193772328693,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_YTHADULT_YGE15","Internal Peace",2018,0.0843162629098811,162,0.113414309102831,0.0255001924051478,-0.0677773672059075,-0.118714127722795,0.100542867422801,0.0950935970512096,0.0818709235157656,0.169971180934022,0.0335978734280772,-0.0114838489478868,-0.0125877071797435,"pp-edr"
"Persons outside the labour force by sex and age -- ILO modelled estimates, July 2018 (thousands) age = AGE_YTHADULT_YGE25","Internal Peace",2018,0.0612912556535096,162,0.0762763974601487,-0.0114829041994569,-0.0920395795567204,-0.133003373122856,0.0954429772449149,0.0981375549043715,0.081072073967949,0.15546347935214,0.0165074383933465,-0.0233267323119165,-0.0250806753863542,"pp-edr"
"Pertussis - number of reported cases ","Internal Peace",2018,-0.0835767296286041,135,-0.389312873874413,-0.412885305221342,-0.368256806485963,-0.110869933923761,0.205452566950495,0.149936873249133,0.0456539066051478,0.0357153592779981,-0.0336291322581541,-0.0381633547237409,0.119929506861011,"pp-hlh"
"Physical exposure to earthquake (absolute) ","Internal Peace",2018,0.159412633666157,161,0.120309805421105,0.125686503067018,0.134760489512629,0.245968052254693,0.0482122424067554,-0.0175395674791702,0.155849146385175,0.0415566963566839,-0.10057104405421,0.210499306153407,0.0129322620093051,"environmental"
"Physical exposure to earthquake (relative) ","Internal Peace",2018,0.0273998411339562,161,0.072459908314739,0.200962276006967,0.192831318804896,0.28663697261287,0.0368194471638464,-0.0900220792665967,0.11331249053806,0.00847044722429957,-0.143374911481344,0.147396553933124,-0.153221360885885,"environmental"
"Physical exposure to earthquake MMI VI (absolute) ","Internal Peace",2018,0.141362792128741,161,0.0511592021207753,0.0500722734986402,0.0385615485971008,0.170544504966096,0.0028842826640219,-0.0566197930914913,0.100493351577784,0.0638335987696075,-0.0253251094757591,0.204698894658078,0.079172488481659,"environmental"
"Physical exposure to earthquake MMI VI (absolute) - raw ","Internal Peace",2018,0.0904633193824989,161,0.0924048685663989,0.126747340481824,0.0610168505082436,0.00221020142416786,0.116164897449466,0.0461017260117769,0.0633028785993304,0.170991197153764,0.0328028656898587,0.0500063363162893,-0.0126497071134553,"environmental"
"Physical exposure to earthquake MMI VI (relative) ","Internal Peace",2018,0.0215320298135345,161,0.068378812269421,0.187848376273186,0.192154118825222,0.283214493623512,0.0290816586439546,-0.10536894385281,0.0828392565424653,-0.012043938616073,-0.139011309693695,0.120015789972118,-0.144391764904049,"environmental"
"Physical exposure to earthquake MMI VI (relative) - raw ","Internal Peace",2018,0.0208797256828215,161,0.0726767071963355,0.191372045525517,0.201232918111385,0.287430379096579,0.0345167862918906,-0.106032217605559,0.081179762952176,-0.0139112501386573,-0.14138701452478,0.117418132767152,-0.150248144637644,"environmental"
"Physical exposure to earthquake MMI VIII (absolute) ","Internal Peace",2018,0.15554943136329,161,0.1772076206625,0.197334174105183,0.249713259328889,0.315437334600559,0.121967286335615,0.0464221409088355,0.227693694707307,0.0149564723741776,-0.200013984084571,0.171642966962591,-0.0633544761560077,"environmental"
"Physical exposure to earthquake MMI VIII (absolute) - raw ","Internal Peace",2018,0.0858102861261744,161,-0.096483257250595,0.169113954564784,0.0906688448591455,0.129508697566883,0.0471600012442082,0.049762489396024,0.136116865550228,0.196576717775886,0.0295517919855849,0.283762268374335,0.00906126050084814,"environmental"
"Physical exposure to earthquake MMI VIII (relative) ","Internal Peace",2018,0.0783065980296991,161,0.0648460440403474,0.189160882029031,0.132004925837102,0.236804686223847,0.0499770258995587,-0.00863434566689048,0.195696917730045,0.0864476816276781,-0.106533372578081,0.197476570612862,-0.127958793354102,"environmental"
"Physical exposure to earthquake MMI VIII (relative) - raw ","Internal Peace",2018,0.0535986561555997,161,0.0803985032754719,0.169967525170276,0.113927314858768,0.18491922200992,0.0468390223960165,0.0667205297912019,0.13050380676033,0.0365381243265633,-0.0937828325416818,0.149278752137931,-0.161006490747059,"environmental"
"Physical exposure to earthquakes ","Internal Peace",2018,0.0972808408112543,161,0.103882443250484,0.171342761069148,0.169425377232738,0.276303351168132,0.0448454904162654,-0.0484393544966914,0.133112627119523,0.0242631164522849,-0.131830335283261,0.182391367400759,-0.0691185020305869,"environmental"
"Physical exposure to flood (absolute) ","Internal Peace",2018,0.290656970699632,155,0.0462339352158808,-0.0385102560929982,0.0403173439968656,0.112792963624652,0.133185564341545,-0.0117128574739361,-0.110049521960254,0.0212005833320521,0.129655326362933,0.296421514922265,0.36862579014924,"environmental"
"Physical exposure to flood (absolute) - raw ","Internal Peace",2018,0.101419201400856,155,0.17321248376125,0.0600318194626533,-0.055128026975829,-0.121389535425925,0.157461192816338,0.126168052445546,0.0507558827915971,0.138856014475321,-0.00234799271868939,-0.045279086622483,0.0102875482175678,"environmental"
"Physical exposure to flood (relative) ","Internal Peace",2018,0.25412525846767,161,0.214647888011274,0.0559392415953774,0.026023970624836,0.142971583011278,0.0301345246927395,-0.0433796421031327,-0.304482437456748,-0.0704378279429582,0.0963806845964368,0.105013290384935,0.2880616223072,"environmental"
"Physical exposure to flood (relative) - raw ","Internal Peace",2018,0.231277151336737,161,0.215177867496669,0.057430058692527,0.0195635334054242,0.116030622726823,0.0465442807910541,0.00102869273817913,-0.240078274619705,-0.0846654205647426,0.0419649842726782,0.0439311006266206,0.287629152982691,"environmental"
"Physical exposure to floods ","Internal Peace",2018,0.351789819662886,161,0.283868780145513,0.0736476155780973,0.0606603074798192,0.177564124266566,0.0699414340756689,-0.0437312596711437,-0.202264559353421,-0.0634580023243142,0.0961297064739033,0.227755415332805,0.3641153483733,"environmental"
"Physical exposure to storm surge (absolute) ","Internal Peace",2018,0.0456543862973005,161,0.0674842220012506,0.146445861404512,0.0954325324301264,-0.140206371674884,-0.101209249709133,-0.0119597844497716,0.0191470238946874,0.22810039141928,0.00852035997687664,0.132254847790894,-0.144077062587747,"environmental"
"Physical exposure to storm surge (absolute) - raw ","Internal Peace",2018,-0.0302149344357217,161,-0.0779293148515696,0.120659261105777,0.0125744732268012,-0.121762029506649,0.0616194459215012,0.0876460380546761,0.0257102535763781,0.018542891051612,-0.0788450365832803,-0.046139024555257,0.00213712678258718,"environmental"
"Physical exposure to surge from tropical cyclone of Saffir-Simpson category 1 (relative) ","Internal Peace",2018,-0.0465357437010784,161,-0.104358245989501,0.161743314104338,0.0949696082504195,-0.103999773625549,-0.221046512904143,-0.103825038669878,0.00226841137362143,0.139866727592962,-0.00390422316354724,0.15620335505339,-0.0896973945050018,"environmental"
"Physical exposure to surge from tropical cyclone of Saffir-Simpson category 1 (relative) - raw ","Internal Peace",2018,-0.0463058555254363,161,-0.106877072811524,0.162502358611654,0.0948996599524007,-0.103960825926376,-0.219316473085002,-0.0980935985166664,0.00451656254410312,0.138324494278378,-0.0067865818491165,0.155819923427866,-0.089129435109947,"environmental"
"Physical exposure to tropical cyclone (absolute) ","Internal Peace",2018,0.0380139941794081,161,0.0609331332146395,0.10644931883031,0.114558360811091,-0.120113980576331,-0.0976745028762135,-0.0315464763950737,-0.00997497763121815,0.237927508964718,0.0371164007546676,0.122266359896164,-0.161828353939512,"environmental"
"Physical exposure to tropical cyclone (relative) ","Internal Peace",2018,-0.0290357393312261,161,-0.10401927250639,0.0113109965361604,0.0794018565154823,-0.100817833637352,-0.0682372746444582,0.0137969442119224,-0.0247929477357374,0.0592930751707424,-0.0274541849790606,0.0491194169557767,-0.125471735646828,"environmental"
"Physical exposure to tropical cyclone of Saffir-Simpson category 1 (absolute) ","Internal Peace",2018,0.0307117887964928,161,0.0621660133770326,0.116327819675459,0.140450194479347,-0.0885399028661528,-0.10009957961261,-0.0572566173108535,-0.0209867674250759,0.258760577197708,0.0717541093456952,0.131144255229591,-0.177297681811114,"environmental"
"Physical exposure to tropical cyclone of Saffir-Simpson category 1 (absolute) - raw ","Internal Peace",2018,0.00573849285052657,161,-0.134087593295999,0.0125202022610522,0.0350253927848988,-0.100474659766059,0.13336917984045,0.116443167590624,0.0215988587036381,-0.0167208387448218,-0.0978326352465279,-0.100564515020384,0.0319138578824843,"environmental"
"Physical exposure to tropical cyclone of Saffir-Simpson category 1 (relative) ","Internal Peace",2018,-0.00644397262795097,161,-0.0758092129330797,0.0322836639586264,0.0893738289189729,-0.0768347259631418,-0.0510319682632752,-0.00426932776262875,-0.0390847181632052,0.10646545107548,0.00944886142557052,0.0158972557856617,-0.155633827796538,"environmental"
"Physical exposure to tropical cyclone of Saffir-Simpson category 1 (relative) - raw ","Internal Peace",2018,-0.0100672788069446,161,-0.0797917802171281,0.0258593829783024,0.0884012536701782,-0.0761083490817087,-0.0475645880780111,-0.000783378534791505,-0.0344622057453107,0.103391681227575,0.00896946713716519,0.00916415373515746,-0.159402718705786,"environmental"
"Physical exposure to tropical cyclone of Saffir-Simpson category 3 (absolute) ","Internal Peace",2018,0.0397648552899819,161,0.00829061747534215,-0.0076896879015343,0.0991055444216897,-0.0633490667844452,-0.0507416976154143,0.00876971770206684,-0.0521742678204912,0.214974074941384,0.0470258860724828,0.0899209350103052,-0.156252097630382,"environmental"
"Physical exposure to tropical cyclone of Saffir-Simpson category 3 (absolute) - raw ","Internal Peace",2018,-0.00736318255083995,161,-0.228682379111631,-0.0716883378615093,0.0822859723302741,-0.066979420010227,0.153050704158261,0.112351963190879,0.0203452016508805,-0.0563405027183983,-0.115859549539097,-0.0346662722879651,0.0969621482770454,"environmental"
"Physical exposure to tropical cyclone of Saffir-Simpson category 3 (relative) ","Internal Peace",2018,-0.021733496752914,161,-0.142148049499617,-0.0591041671816572,0.0595250809054476,-0.0757464426164525,0.0420004752938775,0.064735516527676,-0.0529723794665816,-0.0291799225312491,-0.0719816598232235,0.0443677390940811,-0.0528447587223819,"environmental"
"Physical exposure to tropical cyclone of Saffir-Simpson category 3 (relative) - raw ","Internal Peace",2018,-0.0463746465736456,161,-0.139478231875955,-0.0618985036962601,-0.0585043355054031,-0.178713413340056,0.0412764016786726,0.0694637491069743,-0.0493749619745314,-0.0322829889830167,-0.0737936080377126,0.164512218762001,0.000687742006959836,"environmental"
"Physical exposure to tropical cyclone wind (absolute) ","Internal Peace",2018,0.0346345570449332,161,0.0383583866974373,0.0631215596208575,0.126392368507138,-0.0793811346291812,-0.0783491394630689,-0.0292744010573504,-0.0412810407652145,0.238483730290531,0.0604294563858501,0.114285315337381,-0.169217593612838,"environmental"
"Physical exposure to tropical cyclone wind (relative) ","Internal Peace",2018,-0.00952733682536955,161,-0.105447692170312,-0.006135674591583,0.0769427082068191,-0.0796628950455764,-0.01364648442452,0.0249210404076499,-0.0366814754566589,0.0637694290043832,-0.0174032526767052,0.0234071918320586,-0.121423542877199,"environmental"
"Physical exposure to tropical cyclones ","Internal Peace",2018,0.0214722695704008,161,0.0213480734421647,0.0841393960542366,0.10279429869197,-0.125896968541149,-0.090696242754218,-0.0075918110486687,-0.0117893338563105,0.204635263795021,0.0221029865581319,0.0986890471399461,-0.161395757198055,"environmental"
"Physical exposure to tsunami (absolute) ","Internal Peace",2018,0.0384743351945432,161,0.210638883838308,0.152968358700053,0.0186733694066501,-0.159140884247594,-0.181306052406441,-0.090642294325989,-0.00462967752282135,0.095144350357624,-0.00032181565772163,0.198770754692964,-0.0715762469204877,"environmental"
"Physical exposure to tsunami (absolute) - raw ","Internal Peace",2018,-0.114306504364361,161,-0.160577657187454,0.145953930755327,0.071804038348736,-0.00393288348739917,0.0708793108078089,-0.0351916392571884,0.010713003785293,-0.0317644078149111,-0.100421751295355,-0.0584353650239076,0.00487755126414943,"environmental"
"Physical exposure to tsunami (relative) ","Internal Peace",2018,0.0031853606293841,161,0.210706226066497,0.16375336399384,0.0361859023875248,-0.136848950346357,-0.179949934698411,-0.105272387462595,-0.0240149469891898,0.0542231498839266,-0.0326714046525963,0.130077107111557,-0.109245774011773,"environmental"
"Physical exposure to tsunami (relative) - raw ","Internal Peace",2018,-0.12517079276061,161,-0.00892244333255672,0.287176061825051,0.145556427700435,0.0297903381434595,-0.127280535378344,-0.199119402369579,-0.0583846365750081,-0.12656351429721,-0.115851379236525,0.0143730931643896,-0.104817708853214,"environmental"
"Physical exposure to tsunamis ","Internal Peace",2018,0.0193366872279885,161,0.216392762477148,0.163594741459458,0.0288635694859795,-0.146952324758247,-0.182305679143583,-0.0991619288810948,-0.0154301981287515,0.0749444640498248,-0.018067331845883,0.16137347218955,-0.0952765707842834,"environmental"
"Physical Infrastructure ","Internal Peace",2018,0.497171628939466,161,0.484366738409348,0.546906362715358,0.54332803981301,0.379103229135212,0.191015528499105,0.215398197230486,-0.0756504100320267,-0.0871397663378877,0.147641413588748,-0.144320454049181,0.151352298810827,"pp-sbe"
"Physical violence index ","Internal Peace",2018,-0.706138179903562,162,-0.493297749186153,-0.483771284597091,-0.366370065955278,-0.292526983253476,-0.383058546488238,-0.330362012248052,-0.307691537846972,-0.330160692595648,-0.22148887252873,-0.234349774157961,-0.402802478185137,"np"
"Physicians density ","Internal Peace",2018,-0.478786375569651,155,-0.56195089391506,-0.50820202092144,-0.202352370535802,-0.113583361720945,-0.0519518210408949,-0.130246701696222,-0.0799222293531082,-0.263663984337628,-0.294481420069264,0.164355571471697,-0.0406929352685902,"pp-hlh"
"Plant species (higher), threatened ","Internal Peace",2018,0.0472917028244395,161,0.243688926293296,0.256882679808707,0.200739216002267,0.0387955139951855,-0.0240243446317247,-0.112705016988136,-0.181295766807157,-0.0711773237527688,0.164264076456855,0.0511844424708683,-0.0491414918936467,"environmental"
"Plebiscite credible threat ","Internal Peace",2018,-0.0677973252819443,161,-0.233475006077994,-0.134159892001647,-0.0498204956553559,0.00787258730267181,0.150266437506562,-0.103399406082729,-0.243194725030379,-0.0344602455178327,0.239243636290287,0.206580172577899,0.0471122840529468,"pp-wfg"
"Plebiscite index ","Internal Peace",2018,-0.0813768160125988,161,-0.217552806241161,-0.0952883204058659,-0.0140823092230618,0.0109007039329941,0.130475622064603,-0.121273641627756,-0.258298514336563,-0.01631271509875,0.263565151593156,0.223285504651449,-0.0229583438409896,"pp-wfg"
"Plebiscite permitted ","Internal Peace",2018,0.0414540904773607,161,-0.162804492901207,-0.0254487419585802,0.0405819431171566,0.265884548213864,0.268626797520886,0.0034436820287396,-0.252003994735832,0.00601430416437028,0.0525410295780277,0.179828953341755,0.0733341289150715,"pp-wfg"
"Points of Entry ","Internal Peace",2018,-0.277404563096139,151,-0.271089212335561,-0.261121670565696,-0.236187514397425,-0.100510562080424,0.0246695086629839,-0.17107751825391,-0.0797869914479515,0.105251390091574,-0.0791776471918098,0.234506434145952,-0.116507680692266,"pp-hlh"
"Polarization of society ","Internal Peace",2018,-0.4027083462402,162,-0.152614017827348,-0.032685456236185,-0.0457307663323053,-0.233685085588861,-0.243799347817862,-0.201752916962726,-0.0942926345150634,-0.143995199776639,-0.180584514126168,-0.167855945124501,-0.302666241069352,"pp-aro"
"Police Rate Banded ","Internal Peace",2018,0.00717483147136694,163,0.242350930430574,-0.0821143376252891,-0.126508737363587,-0.125710963647666,-0.134389956299092,0.1185735832977,0.0410469402949833,-0.0722132666046105,-0.108152243092818,0.159792268943672,-0.114647522425672,"np"
"Police Rate Raw ","Internal Peace",2018,0.020482571293558,163,0.237763308213733,-0.0827492103687998,-0.130639716862087,-0.132822651050386,-0.133908493535866,0.118646099040526,0.0410195613396601,0.0621902082862946,-0.0203463666112026,0.1381466167049,-0.115478319093657,"pp-wfg"
"Poliomyelitis - number of reported cases ","Internal Peace",2018,0.259474434638693,147,0.177654389003852,0.123577459199517,0.0563853818778121,-0.0176900276716971,-0.126407914828751,0.21859708427742,0.133634592361858,0.0212921907388528,0.0225058628775391,-0.0837000754258568,0.205912423993311,"pp-hlh"
"Political civil liberties index ","Internal Peace",2018,-0.440294478597619,162,-0.323040699489366,-0.25723367398413,-0.207603549687588,-0.109682096431789,-0.235163117565275,-0.177319400902429,-0.15433392826282,-0.134985246403783,-0.0882763227937413,-0.0921239413844129,-0.177943877304351,"pp-aro"
"Political corruption index ","Internal Peace",2018,0.701980869673726,162,0.63040454227069,0.600663255973701,0.438507243372748,0.452581620290343,0.317217885355155,0.196521090755461,0.0688150046352285,0.162758852329349,0.132002386910174,0.186500640068531,0.380153309730392,"pp-llc"
"Political group equality in respect for civil liberties ","Internal Peace",2018,-0.526321789265748,157,-0.314615995818841,-0.375681331220602,-0.409590733075714,-0.305549726156126,-0.393548414583769,-0.289985815022428,-0.134191673511047,-0.078358111853796,-0.179172358285705,-0.0646610275486444,-0.173783856392707,"pp-aro"
"Political instability ","Internal Peace",2018,0.766125223224752,163,0.690074388908586,0.679425843813589,0.657658020022577,0.538235296719622,0.479237601267227,0.286464427152386,0.226151419888084,0.0609590512910709,0.125536330418465,0.137018429129523,0.519988787360753,"pp-wfg"
"Political Instability Banded ","Internal Peace",2018,0.766125223224752,163,0.690074388908586,0.679425843813589,0.657658020022577,0.538235296719623,0.479237601267227,0.286464427152386,0.226151419888084,0.0609590512910709,0.125536330418465,0.137018429129523,0.519988787360753,"np"
"Political Instability Raw ","Internal Peace",2018,0.766125223224752,163,0.690074388908586,0.679425843813589,0.657658020022577,0.538235296719622,0.479237601267227,0.286464427152386,0.226151419888084,0.0609590512910709,0.125536330418465,0.137018429129523,0.519988787360753,"np"
"Political parties cyber security capacity ","Internal Peace",2018,-0.287509752295322,162,-0.191542453119421,-0.217639963707335,-0.216748256187461,-0.212962071920309,-0.075255155616661,-0.148376147544941,-0.00294167905614536,-0.0769263202410192,-0.0908992513570348,0.059364470336216,0.00502206627922578,"pp-ffi"
"Political parties hate speech ","Internal Peace",2018,-0.512514081312367,162,-0.292760307738489,-0.1577355423021,-0.0983337531428214,-0.0985086927286835,-0.145445180190138,-0.134197120827683,-0.116858010141207,-0.110906688402746,-0.107090945275633,-0.372467863306703,-0.419752934714356,"pp-ffi"
"Political Rights ","Internal Peace",2018,0.576022068006621,159,0.35792287894627,0.376145222105111,0.364026793646541,0.271365017029503,0.377114271909361,0.274279617900152,0.151575773977421,0.0936312276069721,0.1078326930069,0.0944037204913011,0.275311367835147,"pp-aro"
"Political Stability and Absence of Violence/Terrorism: Estimate ","Internal Peace",2018,-0.916990379790059,162,-0.750902757962582,-0.684210305552642,-0.56033648027686,-0.621069425497569,-0.598004070241722,-0.501245269005227,-0.512762378365195,-0.368699996846767,-0.447558017646258,-0.562104615403663,-0.84062095176609,"np"
"Political Stability and Absence of Violence/Terrorism: Number of Sources ","Internal Peace",2018,-0.413000678768122,162,-0.30587529070864,-0.399204380391466,-0.568107795195998,-0.408837574560109,-0.256010415587949,-0.318129159234258,-0.0984698878468564,0.0338832580322251,0.0414300636142136,0.332347021042364,-0.0719058874228941,"np"
"Political Stability and Absence of Violence/Terrorism: Percentile Rank ","Internal Peace",2018,-0.865650271775852,162,-0.760674263674575,-0.690590804500891,-0.554911502993947,-0.615424531366925,-0.595875981294404,-0.492995904959766,-0.488065593064229,-0.376744333187291,-0.394520434646926,-0.45464972762648,-0.668833113113699,"np"
"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Lower Bound of 90% Confidence Interval ","Internal Peace",2018,-0.844863197695136,162,-0.756589979233731,-0.68810334927999,-0.573002452731996,-0.632613614651181,-0.593452371987153,-0.496626644244734,-0.451626059177486,-0.333780466896729,-0.346284687136815,-0.415234801830723,-0.636398334078597,"np"
"Political Stability and Absence of Violence/Terrorism: Percentile Rank, Upper Bound of 90% Confidence Interval ","Internal Peace",2018,-0.879790415575308,162,-0.714058448036676,-0.675761256154931,-0.545535707918645,-0.610527873036194,-0.581159696543547,-0.487196485875235,-0.499399052594415,-0.374560695965541,-0.428334305574287,-0.506031529233847,-0.714470733396123,"np"
"Political Stability and Absence of Violence/Terrorism: Standard Error ","Internal Peace",2018,0.383981602204286,162,0.263501360314113,0.346687805896481,0.52619397967106,0.380605383176088,0.259654991369529,0.295542082434138,0.0989166204707892,-0.00630859428594206,-0.00714715706419754,-0.298385923247204,0.0861562535427916,"np"
"Political Terror Scale Banded ","Internal Peace",2018,0.862104442367775,163,0.657025417475798,0.629037725741429,0.508940355639324,0.321078591109702,0.342582666498713,0.320672679664049,0.378641534450357,0.406575290528229,0.48787198954024,0.497006231870726,0.726915439364072,"np"
"Political Terror Scale Raw ","Internal Peace",2018,0.862104442367775,163,0.657025417475798,0.629037725741429,0.508940355639324,0.321078591109702,0.342582666498713,0.320672679664049,0.378641534450357,0.406575290528229,0.48787198954024,0.497006231870726,0.726915439364072,"np"
"Popular initiative credible threat ","Internal Peace",2018,-0.266108381589011,161,-0.0834871036880529,-0.196331658526142,-0.438652958927662,-0.201398770536196,-0.0785767995633541,-0.0353280056816499,-0.186549509171063,-0.269559025259938,-0.200847616728116,0.196283417137163,0.0636873201318296,"pp-wfg"
"Popular initiative index ","Internal Peace",2018,-0.249144970087564,161,-0.0703198880713644,-0.156532524505032,-0.437995079732254,-0.204974556045911,-0.107711097552416,0.0089877919915511,-0.164017084190738,-0.257640444705612,-0.167240856543347,0.155604906939081,0.108317802703698,"pp-aro"
"Popular referendum credible threat ","Internal Peace",2018,-0.20482775517276,161,-0.0852861402114379,-0.223870838892151,-0.161722418043557,0.0110319679218749,-0.178715388622559,0.0650566611935731,-0.049266359645491,-0.125925759978329,-0.192710242061492,0.318488876562656,0.043559505242882,"pp-wfg"
